X1,X2,Y
0.091776028,0,0
0.965856334,0,1
0.147989142,0,0
0.08504105,0,0
0.523410032,1,0
0.090294597,0,0
0.146208102,0,0
0.889788362,0,1
0.673902306,1,0
0.834075877,0,1
0.592812125,1,0
0.935360001,0,1
0.621710796,1,0
0.009150626,0,0
0.264777812,0,1
0.073949047,0,0
0.088418967,0,0
0.010720755,0,0
0.445249197,0,1
0.729127244,1,0
0.947464371,0,1
0.431269418,0,1
0.816436489,0,1
0.01546127,0,0
0.514338656,1,0
0.00528368,0,0
0.425169604,0,1
0.975004722,0,1
0.192041024,0,0
0.582335841,1,0
0.80414282,0,1
0.159585244,0,0
0.169428239,0,0
0.03120298,0,0
0.72918299,1,0
0.628540602,1,0
0.779793395,1,1
0.509349396,1,0
0.181564325,0,0
0.459115906,0,1
0.222069524,0,0
0.301199305,0,1
0.321135651,0,1
0.07837041,0,0
0.568567588,1,0
0.469921466,0,1
0.710998329,1,0
0.804812837,0,1
0.213878244,0,0
0.746492008,1,0
0.088409281,0,0
0.70224457,1,0
0.42711485,0,1
0.941861724,0,1
0.306392163,0,1
0.715825871,1,0
0.568379701,1,0
0.371630524,0,1
0.718471267,1,0
0.2864627,0,1
0.026384074,0,0
0.460889614,0,1
0.264379108,0,1
0.750179543,1,1
0.100986874,0,0
0.284602127,0,1
0.220697313,0,0
0.582930382,1,0
0.086218873,0,0
0.601360691,1,0
0.729627617,1,0
0.483461641,0,1
0.419779489,0,1
0.784775049,1,1
0.959576793,0,1
0.483650437,0,1
0.508874017,1,0
0.403052213,0,1
0.477902386,0,1
0.856672704,0,1
0.887192488,0,1
0.505714123,1,0
0.493719161,0,1
0.478076314,0,1
0.697853756,1,0
0.259336742,0,1
0.351557059,0,1
0.501570906,1,0
0.012102168,0,0
0.753561847,1,1
0.087445839,0,0
0.01921778,0,0
0.053641484,0,0
0.936462291,0,1
0.878760549,0,1
0.891587483,0,1
0.550354627,1,0
0.059297502,0,0
0.562255232,1,0
0.732506703,1,0
0.332500072,0,1
0.276523748,0,1
0.663217916,1,0
0.288185396,0,1
0.881273717,0,1
0.892872039,0,1
0.117701263,0,0
0.86362135,0,1
0.360991613,0,1
0.651312436,1,0
0.055329544,0,0
0.823607556,0,1
0.255940409,0,1
0.792488871,1,1
0.514380301,1,0
0.306751953,0,1
0.406928048,0,1
0.369439303,0,1
0.529727167,1,0
0.277082472,0,1
0.07112765,0,0
0.718760432,1,0
0.013962113,0,0
0.2973017,0,1
0.052908297,0,0
0.727403622,1,0
0.255065858,0,1
0.816436354,0,1
0.927132692,0,1
0.226209385,0,0
0.63456407,1,0
0.479065344,0,1
0.45973482,0,1
0.22188477,0,0
0.228502755,0,0
0.702619732,1,0
0.4947084,0,1
0.363359562,0,1
0.982681949,0,1
0.504607391,1,0
0.289829575,0,1
0.402533678,0,1
0.882710855,0,1
0.650331071,1,0
0.64999002,1,0
0.620870821,1,0
0.252589355,0,1
0.702924257,1,0
0.244849286,0,0
0.996928293,0,1
0.175049836,0,0
0.819159795,0,1
0.583682536,1,0
0.330700979,0,1
0.425269752,0,1
0.422950789,0,1
0.212596109,0,0
0.002617477,0,0
0.134770365,0,0
0.672411801,1,0
0.626731965,1,0
0.739670626,1,0
0.991599443,0,1
0.054306482,0,0
0.468586335,0,1
0.457693152,0,1
0.343120494,0,1
0.774003978,1,1
0.77381743,1,1
0.122142969,0,0
0.450758315,0,1
0.298048192,0,1
0.517151749,1,0
0.656116807,1,0
0.50384845,1,0
0.996698763,0,1
0.586449581,1,0
0.441123652,0,1
0.723249978,1,0
0.918101078,0,1
0.167929837,0,0
0.961203597,0,1
0.672316267,1,0
0.385821535,0,1
0.344002381,0,1
0.720691196,1,0
0.965885587,0,1
0.628748891,1,0
0.583439333,1,0
0.880842425,0,1
0.938126465,0,1
0.573527782,1,0
0.712528268,1,0
0.70008114,1,0
0.453683171,0,1
0.819147122,0,1
0.227957333,0,0
0.121389621,0,0
0.347169638,0,1
0.438646026,0,1
0.039618455,0,0
0.941729075,0,1
0.650855359,1,0
0.310795814,0,1
0.425335242,0,1
0.397891646,0,1
0.377996093,0,1
0.051426736,0,0
0.136487621,0,0
0.954807908,0,1
0.628411285,1,0
0.447901491,0,1
0.107041108,0,0
0.788705232,1,1
0.789467911,1,1
0.876536525,0,1
0.857137933,0,1
0.114865215,0,0
0.398740458,0,1
0.571556112,1,0
0.081073684,0,0
0.219916294,0,0
0.468782312,0,1
0.633351851,1,0
0.123208361,0,0
0.901463048,0,1
0.004441614,0,0
0.460002201,0,1
0.120239391,0,0
0.537718656,1,0
0.279715428,0,1
0.913085365,0,1
0.156757952,0,0
0.44517599,0,1
0.669445164,1,0
0.328289239,0,1
0.761984473,1,1
0.914879261,0,1
0.00462971,0,0
0.843352776,0,1
0.605740143,1,0
0.852184747,0,1
0.497413311,0,1
0.143077246,0,0
0.23788351,0,0
0.134606037,0,0
0.281395087,0,1
0.120431249,0,0
0.369067349,0,1
0.961000033,0,1
0.696648728,1,0
0.910794604,0,1
0.398050626,0,1
0.194728391,0,0
0.853147885,0,1
0.491356003,0,1
0.337654407,0,1
0.659430449,1,0
0.152914453,0,0
0.067152503,0,0
0.816348679,0,1
0.628609434,1,0
0.871140432,0,1
0.362701636,0,1
0.620898359,1,0
0.144337854,0,0
0.963430837,0,1
0.75674024,1,1
0.406583423,0,1
0.628383567,1,0
0.575672138,1,0
0.743921619,1,0
0.298222218,0,1
0.944345756,0,1
0.175030847,0,0
0.187001687,0,0
0.905817655,0,1
0.450430715,0,1
0.757274074,1,1
0.041089336,0,0
0.636455588,1,0
0.491982289,0,1
0.406247603,0,1
0.53565743,1,0
0.878564122,0,1
0.076829423,0,0
0.109281421,0,0
0.808307442,0,1
0.757423976,1,1
0.162489571,0,0
0.212112822,0,0
0.262395212,0,1
0.613824141,1,0
0.915511276,0,1
0.331596631,0,1
0.121459676,0,0
0.673484075,1,0
0.697801643,1,0
0.754476498,1,1
0.391332206,0,1
0.336006067,0,1
0.99071464,0,1
0.034775058,0,0
0.6207336,1,0
0.544956876,1,0
0.668076233,1,0
0.715126144,1,0
0.574259846,1,0
0.361920094,0,1
0.172862923,0,0
0.355726738,0,1
0.527292711,1,0
0.974152743,0,1
0.93971439,0,1
0.877510645,0,1
0.584288679,1,0
0.839081132,0,1
0.897265663,0,1
0.042564326,0,0
0.391965212,0,1
0.984763255,0,1
0.326235542,0,1
0.994864684,0,1
0.40915535,0,1
0.080775399,0,0
0.852300264,0,1
0.169906085,0,0
0.369820453,0,1
0.202927568,0,0
0.450573421,0,1
0.34812377,0,1
0.960558289,0,1
0.414826301,0,1
0.410725437,0,1
0.833131601,0,1
0.0074588,0,0
0.652182186,1,0
0.582014844,1,0
0.302608259,0,1
0.729649585,1,0
0.950091699,0,1
0.902867423,0,1
0.038650409,0,0
0.795021005,1,1
0.237417226,0,0
0.478715976,0,1
0.529155767,1,0
0.453627138,0,1
0.807799236,0,1
0.68790833,1,0
0.590357222,1,0
0.413308984,0,1
0.711966795,1,0
0.864047232,0,1
0.521984499,1,0
0.910718358,0,1
0.917755446,0,1
0.345866182,0,1
0.352564551,0,1
0.144195889,0,0
0.005066817,0,0
0.067139515,0,0
0.890608942,0,1
0.416458167,0,1
0.324318445,0,1
0.811336792,0,1
0.40834153,0,1
0.007630881,0,0
0.021932371,0,0
0.982216996,0,1
0.990346277,0,1
0.09812316,0,0
0.486227435,0,1
0.462281468,0,1
0.740695119,1,0
0.949861149,0,1
0.038967819,0,0
0.951427839,0,1
0.457781353,0,1
0.133182977,0,0
0.415259693,0,1
0.029149827,0,0
0.34905834,0,1
0.454948914,0,1
0.02800961,0,0
0.032401087,0,0
0.160620408,0,0
0.35727128,0,1
0.725708036,1,0
0.80645914,0,1
0.387653447,0,1
0.365397394,0,1
0.391159072,0,1
0.208962156,0,0
0.975071681,0,1
0.210689966,0,0
0.679236552,1,0
0.837160942,0,1
0.598303353,1,0
0.567579548,1,0
0.621397002,1,0
0.583316914,1,0
0.132447303,0,0
0.689816921,1,0
0.795415601,1,1
0.085774643,0,0
0.800147346,0,1
0.463546297,0,1
0.618304943,1,0
0.016047421,0,0
0.426478671,0,1
0.58327201,1,0
0.514530612,1,0
0.655634177,1,0
0.629223276,1,0
0.361695302,0,1
0.275219768,0,1
0.264522526,0,1
0.042382252,0,0
0.313700358,0,1
0.97395506,0,1
0.310642896,0,1
0.963299035,0,1
0.953481039,0,1
0.210877555,0,0
0.493087065,0,1
0.518525981,1,0
0.804945366,0,1
0.099569778,0,0
0.301923511,0,1
0.655660705,1,0
0.906822085,0,1
0.037150104,0,0
0.373459855,0,1
0.909498676,0,1
0.08401216,0,0
0.908120502,0,1
0.963025018,0,1
0.701220705,1,0
0.228674854,0,0
0.495955731,0,1
0.824868427,0,1
0.525407073,1,0
0.136758118,0,0
0.97350137,0,1
0.382092233,0,1
0.18281231,0,0
0.863641488,0,1
0.35571559,0,1
0.353039946,0,1
0.764238995,1,1
0.907630866,0,1
0.715302378,1,0
0.527706151,1,0
0.989622794,0,1
0.988712544,0,1
0.156606331,0,0
0.070731365,0,0
0.902303975,0,1
0.432341382,0,1
0.697163972,1,0
0.847559089,0,1
0.537075571,1,0
0.550391542,1,0
0.464181331,0,1
0.475954905,0,1
0.08809993,0,0
0.628837993,1,0
0.096871642,0,0
0.572382046,1,0
0.992334519,0,1
0.933536851,0,1
0.437812353,0,1
0.67790242,1,0
0.883433384,0,1
0.727447379,1,0
0.811759291,0,1
0.986238887,0,1
0.205525078,0,0
0.480830719,0,1
0.801325171,0,1
0.577229962,1,0
0.432919746,0,1
0.267384004,0,1
0.262573094,0,1
0.129569277,0,0
0.412307113,0,1
0.590058492,1,0
0.534318113,1,0
0.454603794,0,1
0.76176161,1,1
0.388897376,0,1
0.593403093,1,0
0.975803393,0,1
0.969891072,0,1
0.001237023,0,0
0.634389885,1,0
0.065721824,0,0
0.097540538,0,0
0.230570615,0,0
0.474942594,0,1
0.973281738,0,1
0.529098716,1,0
0.336706531,0,1
0.012934332,0,0
0.751822639,1,1
0.721419515,1,0
0.790670803,1,1
0.363045906,0,1
0.370797073,0,1
0.529655157,1,0
0.422179377,0,1
0.550405429,1,0
0.17596034,0,0
0.71524285,1,0
0.893878432,0,1
0.922178921,0,1
0.267260762,0,1
0.274383902,0,1
0.067466129,0,0
0.155085191,0,0
0.715197633,1,0
0.801613605,0,1
0.485339768,0,1
0.377198423,0,1
0.002922707,0,0
0.305170964,0,1
0.450286445,0,1
0.20367015,0,0
0.788938086,1,1
0.135331512,0,0
0.337388559,0,1
0.788002649,1,1
0.803039193,0,1
0.897866239,0,1
0.110583253,0,0
0.702183164,1,0
0.611391145,1,0
0.750229665,1,1
0.918376222,0,1
0.642552626,1,0
0.501995985,1,0
0.17704245,0,0
0.518317218,1,0
0.620398267,1,0
0.655665042,1,0
0.838202228,0,1
0.184424809,0,0
0.586349282,1,0
0.00388631,0,0
0.757765974,1,1
0.868772685,0,1
0.462414518,0,1
0.088962092,0,0
0.635017873,1,0
0.188369673,0,0
0.652561193,1,0
0.628377561,1,0
0.621175759,1,0
0.147600906,0,0
0.430715701,0,1
0.451521247,0,1
0.142724482,0,0
0.93728488,0,1
0.4717279,0,1
0.117209328,0,0
0.315646708,0,1
0.217320003,0,0
0.487744475,0,1
0.565286312,1,0
0.475633441,0,1
0.197627082,0,0
0.706527528,1,0
0.006675061,0,0
0.935952439,0,1
0.857579246,0,1
0.142723802,0,0
0.471699386,0,1
0.337382781,0,1
0.794597736,1,1
0.868531773,0,1
0.573320221,1,0
0.730854159,1,0
0.358682523,0,1
0.804651041,0,1
0.143121398,0,0
0.584663991,1,0
0.677821204,1,0
0.416645735,0,1
0.106022678,0,0
0.461599529,0,1
0.190051425,0,0
0.612984604,1,0
0.371286679,0,1
0.630353851,1,0
0.687030848,1,0
0.894973364,0,1
0.782196875,1,1
0.755276749,1,1
0.255328856,0,1
0.704287609,1,0
0.72445032,1,0
0.965907197,0,1
0.332830329,0,1
0.288582237,0,1
0.403979444,0,1
0.831260837,0,1
0.046105648,0,0
0.459129063,0,1
0.935668861,0,1
0.773035289,1,1
0.924389578,0,1
0.121651152,0,0
0.706631124,1,0
0.09893163,0,0
0.728400649,1,0
0.788218081,1,1
0.384508863,0,1
0.470273229,0,1
0.615604616,1,0
0.672009425,1,0
0.526856053,1,0
0.345793193,0,1
0.530864754,1,0
0.128716615,0,0
0.333487404,0,1
0.081750582,0,0
0.694066024,1,0
0.095740979,0,0
0.907100734,0,1
0.684398534,1,0
0.933950799,0,1
0.979998737,0,1
0.556405653,1,0
0.255797924,0,1
0.259001358,0,1
0.840017497,0,1
0.717896803,1,0
0.569728683,1,0
0.111168242,0,0
0.923989925,0,1
0.000452238,0,0
0.153896094,0,0
0.138146543,0,0
0.889338898,0,1
0.218206292,0,0
0.725621768,1,0
0.803817663,0,1
0.518084831,1,0
0.100573411,0,0
0.685564238,1,0
0.313666388,0,1
0.66555972,1,0
0.117202779,0,0
0.217759988,0,0
0.386919539,0,1
0.77905322,1,1
0.808841065,0,1
0.398821415,0,1
0.357716341,0,1
0.148170538,0,0
0.108004762,0,0
0.246769973,0,0
0.351087277,0,1
0.03053101,0,0
0.539875176,1,0
0.1221756,0,0
0.444708114,0,1
0.689919471,1,0
0.551915709,1,0
0.877050247,0,1
0.861135218,0,1
0.468228793,0,1
0.566918735,1,0
0.429715444,0,1
0.44509269,0,1
0.200714901,0,0
0.520480334,1,0
0.120165097,0,0
0.971289578,0,1
0.741550575,1,0
0.426613375,0,1
0.433961908,0,1
0.029427888,0,0
0.590288001,1,0
0.628109859,1,0
0.764162408,1,1
0.815222053,0,1
0.548460783,1,0
0.821140134,0,1
0.120635238,0,0
0.167060158,0,0
0.264285111,0,1
0.75883976,1,1
0.764828954,1,1
0.262766306,0,1
0.266386609,0,1
0.348651594,0,1
0.427588553,0,1
0.154913694,0,0
0.340818806,0,1
0.845723852,0,1
0.085529107,0,0
0.831922137,0,1
0.428362487,0,1
0.72949297,1,0
0.509129196,1,0
0.49093144,0,1
0.922326944,0,1
0.68696532,1,0
0.211648704,0,0
0.022238144,0,0
0.335473739,0,1
0.226591056,0,0
0.362686292,0,1
0.896726267,0,1
0.990648131,0,1
0.906383123,0,1
0.61568437,1,0
0.665644128,1,0
0.041734028,0,0
0.76132528,1,1
0.676817267,1,0
0.665337455,1,0
0.195122445,0,0
0.999885977,0,1
0.637802812,1,0
0.262412023,0,1
0.010324534,0,0
0.50121658,1,0
0.336360697,0,1
0.699899305,1,0
0.787055043,1,1
0.050295148,0,0
0.574213118,1,0
0.830475687,0,1
0.167381327,0,0
0.101992165,0,0
0.906737505,0,1
0.77773935,1,1
0.933772366,0,1
0.511083791,1,0
0.540357192,1,0
0.751849111,1,1
0.015088373,0,0
0.547616058,1,0
0.726995353,1,0
0.678548914,1,0
0.69264463,1,0
0.381179456,0,1
0.340062305,0,1
0.449296905,0,1
0.017274688,0,0
0.510943061,1,0
0.567523551,1,0
0.295431874,0,1
0.044395174,0,0
0.117985969,0,0
0.225797186,0,0
0.926575583,0,1
0.126803198,0,0
0.476279382,0,1
0.392595497,0,1
0.975826395,0,1
0.178602177,0,0
0.48050574,0,1
0.855215688,0,1
0.963898779,0,1
0.679609119,1,0
0.115437145,0,0
0.900515024,0,1
0.270520518,0,1
0.551608244,1,0
0.794259617,1,1
0.337310211,0,1
0.488432229,0,1
0.849293265,0,1
0.011828324,0,0
0.059538405,0,0
0.8697917,0,1
0.045088809,0,0
0.332740206,0,1
0.479732925,0,1
0.648115385,1,0
0.834384912,0,1
0.342775895,0,1
0.68919105,1,0
0.172625762,0,0
0.300223861,0,1
0.91020168,0,1
0.487850797,0,1
0.662987204,1,0
0.268139142,0,1
0.917573501,0,1
0.538210216,1,0
0.546074637,1,0
0.764925193,1,1
0.077039611,0,0
0.583757473,1,0
0.119190522,0,0
0.05107254,0,0
0.114401806,0,0
0.281164893,0,1
0.564763953,1,0
0.034976273,0,0
0.871935381,0,1
0.379860247,0,1
0.507933195,1,0
0.295049814,0,1
0.820396993,0,1
0.942797276,0,1
0.707757669,1,0
0.829742395,0,1
0.629260772,1,0
0.098128315,0,0
0.64552669,1,0
0.440666296,0,1
0.998974373,0,1
0.372291439,0,1
0.49633971,0,1
0.833275188,0,1
0.641815788,1,0
0.408255693,0,1
0.301327357,0,1
0.47196999,0,1
0.650995968,1,0
0.269593588,0,1
0.523284678,1,0
0.230088623,0,0
0.921513604,0,1
0.696087755,1,0
0.656455302,1,0
0.906788381,0,1
0.02727618,0,0
0.183504312,0,0
0.943648708,0,1
0.168270021,0,0
0.779925015,1,1
0.654845236,1,0
0.363887128,0,1
0.179843052,0,0
0.255941859,0,1
0.517517666,1,0
0.775585759,1,1
0.113789744,0,0
0.406615218,0,1
0.040228402,0,0
0.606707151,1,0
0.825035644,0,1
0.582917909,1,0
0.418389335,0,1
0.388517552,0,1
0.403731716,0,1
0.666527485,1,0
0.466328491,0,1
0.281636733,0,1
0.597358911,1,0
0.905501771,0,1
0.915272168,0,1
0.210658172,0,0
0.474538743,0,1
0.990652115,0,1
0.468957278,0,1
0.768721984,1,1
0.485439539,0,1
0.487241729,0,1
0.75964112,1,1
0.4270075,0,1
0.214958057,0,0
0.884667681,0,1
0.464504844,0,1
0.320288053,0,1
0.398474913,0,1
0.335657453,0,1
0.866151688,0,1
0.14025908,0,0
0.823396894,0,1
0.263734537,0,1
0.665327349,1,0
0.820357935,0,1
0.161484976,0,0
0.718174115,1,0
0.851612025,0,1
0.148745677,0,0
0.772268266,1,1
0.399726392,0,1
0.400598229,0,1
0.277892326,0,1
0.235085785,0,0
0.904173073,0,1
0.660671586,1,0
0.755906248,1,1
0.988281624,0,1
0.70186763,1,0
0.046015022,0,0
0.778284963,1,1
0.552775746,1,0
0.873068008,0,1
0.197407197,0,0
0.208434649,0,0
0.743758326,1,0
0.000814123,0,0
0.795554699,1,1
0.509038109,1,0
0.292010506,0,1
0.423455855,0,1
0.491217341,0,1
0.983422941,0,1
0.975922625,0,1
0.137424149,0,0
0.852338605,0,1
0.478911766,0,1
0.025624235,0,0
0.3003394,0,1
0.480276758,0,1
0.68083011,1,0
0.73229322,1,0
0.092260444,0,0
0.191334993,0,0
0.266486954,0,1
0.207601287,0,0
0.326419144,0,1
0.962926992,0,1
0.245513472,0,0
0.564271123,1,0
0.991192022,0,1
0.991489033,0,1
0.231376612,0,0
0.269968633,0,1
0.824844341,0,1
0.892853932,0,1
0.385178255,0,1
0.525277047,1,0
0.133467187,0,0
0.544570976,1,0
0.390782742,0,1
0.019615626,0,0
0.719872402,1,0
0.255149109,0,1
0.101718838,0,0
0.720871772,1,0
0.524620099,1,0
0.40729068,0,1
0.372175846,0,1
0.106493441,0,0
0.079952166,0,0
0.309342026,0,1
0.097230485,0,0
0.862331261,0,1
0.242711608,0,0
0.169672868,0,0
0.318636288,0,1
0.156799436,0,0
0.805612582,0,1
0.448584255,0,1
0.685611141,1,0
0.779710345,1,1
0.833325543,0,1
0.272471963,0,1
0.668427964,1,0
0.885511461,0,1
0.140749756,0,0
0.537969718,1,0
0.301205962,0,1
0.754851499,1,1
0.200574859,0,0
0.429076961,0,1
0.049375183,0,0
0.789381045,1,1
0.428183593,0,1
0.651720449,1,0
0.961855221,0,1
0.358108272,0,1
0.187313995,0,0
0.145087924,0,0
0.225997967,0,0
0.910802547,0,1
0.269896642,0,1
0.872951316,0,1
0.272485878,0,1
0.39541002,0,1
0.374753379,0,1
0.749979849,1,0
0.224918681,0,0
0.910435186,0,1
0.912930933,0,1
0.680693993,1,0
0.687906884,1,0
0.619080565,1,0
0.178881139,0,0
0.91154669,0,1
0.023643051,0,0
0.538950541,1,0
0.128543312,0,0
0.701030358,1,0
0.188891715,0,0
0.598178098,1,0
0.352470611,0,1
0.354508661,0,1
0.08367819,0,0
0.454642931,0,1
0.091269638,0,0
0.507718494,1,0
0.750560003,1,1
0.05137296,0,0
0.634863282,1,0
0.075144425,0,0
0.309979296,0,1
0.150406769,0,0
0.456063258,0,1
0.227074563,0,0
0.217872568,0,0
0.934186085,0,1
0.177123778,0,0
0.372962842,0,1
0.259385077,0,1
0.562124215,1,0
0.242476381,0,0
0.52361013,1,0
0.989271612,0,1
0.818623574,0,1
0.858688989,0,1
0.429055067,0,1
0.917291651,0,1
0.59227997,1,0
0.996634338,0,1
0.05496083,0,0
0.398981827,0,1
0.95164057,0,1
0.066111869,0,0
0.4995265,0,1
0.922487415,0,1
0.952667746,0,1
0.920185358,0,1
0.903848091,0,1
0.229583723,0,0
0.720942237,1,0
0.693675789,1,0
0.59201229,1,0
0.42781141,0,1
0.882912867,0,1
0.533109523,1,0
0.185809071,0,0
0.365412396,0,1
0.619953396,1,0
0.665653064,1,0
0.259746565,0,1
0.538420355,1,0
0.960595377,0,1
0.570787283,1,0
0.710749895,1,0
0.971780179,0,1
0.887022886,0,1
0.847686054,0,1
0.411732745,0,1
0.024726112,0,0
0.566344874,1,0
0.484705956,0,1
0.33017179,0,1
0.875459577,0,1
0.788123985,1,1
0.050196175,0,0
0.697316879,1,0
0.219560075,0,0
0.632127301,1,0
0.228859711,0,0
0.918240264,0,1
0.542002184,1,0
0.473675114,0,1
0.326545189,0,1
0.101011335,0,0
0.138841348,0,0
0.23123305,0,0
0.146589296,0,0
0.573513713,1,0
0.883653536,0,1
0.29793762,0,1
0.228015329,0,0
0.08668115,0,0
0.842385394,0,1
0.329959388,0,1
0.89734032,0,1
0.554849885,1,0
0.291124558,0,1
0.540749857,1,0
0.800517494,0,1
0.93225112,0,1
0.879067829,0,1
0.007252595,0,0
0.483632355,0,1
0.83368783,0,1
0.761174164,1,1
0.648950813,1,0
0.858761192,0,1
0.943778808,0,1
0.762646545,1,1
0.068987887,0,0
0.692160246,1,0
0.107423138,0,0
0.696344001,1,0
0.985966266,0,1
0.674157689,1,0
0.653942169,1,0
0.633619039,1,0
0.539080131,1,0
0.547365194,1,0
0.428728016,0,1
0.1185611,0,0
0.924520649,0,1
0.14770514,0,0
0.752414009,1,1
0.431169129,0,1
0.963834303,0,1
0.356943068,0,1
0.479812627,0,1
0.458655622,0,1
0.505488855,1,0
0.672900255,1,0
0.474841636,0,1
0.775819215,1,1
0.779020981,1,1
0.490098992,0,1
0.024413725,0,0
0.176659428,0,0
0.336182611,0,1
0.721407337,1,0
0.972290768,0,1
0.206308594,0,0
0.57452594,1,0
0.828579076,0,1
0.646292705,1,0
0.920467707,0,1
0.278112232,0,1
0.097488782,0,0
0.46067539,0,1
0.318182852,0,1
0.817888599,0,1
0.970409072,0,1
0.92673128,0,1
0.148175621,0,0
0.400592243,0,1
0.193300255,0,0
0.495378902,0,1
0.765360727,1,1
0.659420241,1,0
0.790729399,1,1
0.137942837,0,0
0.933262483,0,1
0.098490084,0,0
0.327245719,0,1
0.74040143,1,0
0.75791095,1,1
0.333877353,0,1
0.081328239,0,0
0.750010668,1,1
0.704020534,1,0
0.212122248,0,0
0.492163008,0,1
0.369362248,0,1
0.724993906,1,0
0.574756084,1,0
0.92901807,0,1
0.999415833,0,1
0.382533106,0,1
0.499469335,0,1
0.829548613,0,1
0.013835221,0,0
0.231911237,0,0
0.820091966,0,1
0.668482389,1,0
0.612259078,1,0
0.450786188,0,1
0.935051215,0,1
0.480337863,0,1
0.231316773,0,0
0.928209884,0,1
0.059717781,0,0
0.005302995,0,0
0.994787009,0,1
0.028493186,0,0
0.368345931,0,1
0.809659817,0,1
0.181578743,0,0
0.971852024,0,1
0.208783705,0,0
0.841103279,0,1
0.551885299,1,0
0.015700606,0,0
0.838635721,0,1
0.054653288,0,0
0.673418737,1,0
0.509833074,1,0
0.433579045,0,1
0.549080804,1,0
0.278167528,0,1
0.79522124,1,1
0.568004976,1,0
0.931944604,0,1
0.330232605,0,1
0.074812821,0,0
0.072531009,0,0
0.201614261,0,0
0.736636976,1,0
0.388311852,0,1
0.093828972,0,0
0.947487259,0,1
0.227639697,0,0
0.3623896,0,1
0.10401296,0,0
0.829970884,0,1
0.59940475,1,0
0.812352271,0,1
0.882820129,0,1
0.034123005,0,0
0.04446479,0,0
0.721041587,1,0
0.031571339,0,0
0.32702133,0,1
0.620917613,1,0
0.006509541,0,0
0.822989247,0,1
0.860341911,0,1
0.360321893,0,1
0.420306704,0,1
0.697900291,1,0
0.472463446,0,1
0.981508423,0,1
0.659851509,1,0
0.664764201,1,0
0.664158607,1,0
0.819701377,0,1
0.191094146,0,0
0.871665879,0,1
0.199853915,0,0
0.737330988,1,0
0.649272033,1,0
0.904872293,0,1
0.407733623,0,1
0.200315435,0,0
0.787805856,1,1
0.386309547,0,1
0.829529808,0,1
0.800692404,0,1
0.225368499,0,0
0.434010474,0,1
0.330583487,0,1
0.90346627,0,1
0.71255545,1,0
0.463895311,0,1
0.139226622,0,0
0.86258652,0,1
0.482079438,0,1
0.059190807,0,0
0.582032439,1,0
0.653815096,1,0
0.951751017,0,1
0.589347825,1,0
0.489992775,0,1
0.403520311,0,1
0.18341781,0,0
0.663051024,1,0
0.124955501,0,0
0.450679435,0,1
0.396036347,0,1
0.051650223,0,0
0.623799737,1,0
0.159001736,0,0
0.740456793,1,0
0.710541895,1,0
0.99151787,0,1
0.73677377,1,0
0.127258378,0,0
0.616835094,1,0
0.961146416,0,1
0.85091167,0,1
0.345297382,0,1
0.036265424,0,0
0.612727185,1,0
0.780343587,1,1
0.42150408,0,1
0.510765038,1,0
0.716359243,1,0
0.260899768,0,1
0.676716716,1,0
0.92244434,0,1
0.571743298,1,0
0.246928693,0,0
0.633563549,1,0
0.164946041,0,0
0.171163447,0,0
0.426827321,0,1
0.688635372,1,0
0.092073888,0,0
0.79179569,1,1
0.682690924,1,0
0.127738987,0,0
0.594810588,1,0
0.717003052,1,0
0.111199701,0,0
0.023980533,0,0
0.069580332,0,0
0.897891227,0,1
0.089513817,0,0
0.43256661,0,1
0.468080627,0,1
0.392973511,0,1
0.698488968,1,0
0.432040246,0,1
0.349100512,0,1
0.986154163,0,1
0.558317863,1,0
0.352083513,0,1
0.109557047,0,0
0.862698081,0,1
0.471396691,0,1
0.89649834,0,1
0.735253346,1,0
0.421558275,0,1
0.796944802,1,1
0.444276596,0,1
0.974089933,0,1
0.600992176,1,0
0.330407104,0,1
0.63348674,1,0
0.58300911,1,0
0.513319174,1,0
0.495830443,0,1
0.155588831,0,0
0.968687395,0,1
0.674890869,1,0
0.869794905,0,1
0.159000557,0,0
0.945765319,0,1
0.892546528,0,1
0.864674531,0,1
0.817335832,0,1
0.62385274,1,0
0.851395037,0,1
0.483997668,0,1
0.041306715,0,0
0.504366967,1,0
0.574005613,1,0
0.046071712,0,0
0.265580505,0,1
0.553415044,1,0
0.430606551,0,1
0.389378808,0,1
0.876027824,0,1
0.737259632,1,0
0.307125641,0,1
0.48740581,0,1
0.91162837,0,1
0.573410077,1,0
0.777473914,1,1
0.517182224,1,0
0.40190697,0,1
0.287338818,0,1
0.907248706,0,1
0.239823815,0,0
0.023783161,0,0
0.723196241,1,0
0.722452563,1,0
0.873455006,0,1
0.845458103,0,1
0.420475643,0,1
0.080612378,0,0
0.710170109,1,0
0.9749678,0,1
0.021925169,0,0
0.766006251,1,1
0.08696239,0,0
0.162018318,0,0
0.61758988,1,0
0.314398484,0,1
0.255379979,0,1
0.685459997,1,0
0.909465062,0,1
0.678718617,1,0
0.585282483,1,0
0.262316147,0,1
0.778227582,1,1
0.015009003,0,0
0.030268677,0,0
0.393912235,0,1
0.372156843,0,1
0.302368347,0,1
0.319676332,0,1
0.785349695,1,1
0.756493514,1,1
0.01992152,0,0
0.487877676,0,1
0.519422484,1,0
0.771663039,1,1
0.916109371,0,1
0.377870847,0,1
0.206482606,0,0
0.53730577,1,0
0.504748608,1,0
0.672502772,1,0
